Id,SalePrice
1762,176583.97246773032
1763,174343.1846058758
1764,113052.68280656027
1765,137555.4281461884
1766,200793.84679674546
1767,236541.26381549772
1768,140015.49667104566
1769,163796.2441961297
1770,154820.7090092524
1771,118584.0902959822
1772,132924.54492529703
1773,119534.18547696859
1774,147322.8967180061
1775,144618.10882405294
1776,127307.25723294709
1777,114705.93574195125
1778,141915.04412205692
1779,134549.98998685397
1780,165328.35181733753
1781,122764.79998106835
1782,93435.84148140573
1783,140740.29501745972
1784,108156.88527798567
1785,116625.99242156024
1786,147624.9126467635
1787,154783.060097399
1788,69598.93790215821
1789,95382.82299436706
1790,81189.39809901515
1791,198242.87466652232
1792,161806.34876097157
1793,126824.60194751938
1794,154692.68630507254
1795,132685.11541031947
1796,127495.20063496311
1797,117606.07199603785
1798,121113.97587280587
1799,112002.79679699626
1800,133446.3358396561
1801,125413.13471350569
1802,135372.78394624096
1803,148714.7099160499
1804,141708.96882218946
1805,136389.95176032255
1806,130292.97268726362
1807,130059.82003355237
1808,118722.43324271527
1809,117774.92961750245
1810,129552.3526940497
1811,88824.47328721301
1812,93272.8289909188
1813,119149.69589707785
1814,104563.47140993313
1815,63001.71827390794
1816,105686.11946978242
1817,103994.40904355898
1818,138310.42887623064
1819,126908.11126577022
1820,50146.98667503983
1821,113090.20224389268
1822,146559.68771979766
1823,41556.210392779656
1824,124412.79144474307
1825,139258.12783165943
1826,111676.2056011163
1827,103366.92799166072
1828,135553.62766723975
1829,123088.77937970548
1830,140723.01411475285
1831,135034.37686425846
1832,80831.6819901486
1833,142302.27110938434
1834,118361.12251381834
1835,116852.88060662252
1836,127471.84781182079
1837,92411.26350823703
1838,125187.41664465582
1839,116480.82480039091
1840,132247.44223292347
1841,125525.30284414518
1842,93205.36849138941
1843,131568.82946581708
1844,135719.77214256566
1845,144372.15443488612
1846,158063.22085635696
1847,173521.05827615564
1848,60532.26048396488
1849,109931.6395149622
1850,115126.27287831173
1851,145348.48170648102
1852,125098.51714459645
1853,121190.56845190981
1854,160441.9056277403
1855,146619.3465469826
1856,224187.55379601984
1857,134303.80549056444
1858,137470.76727020062
1859,115224.03501832862
1860,153218.6636415404
1861,116043.97883336521
1862,328433.26612598466
1863,312237.8779156856
1864,312258.9457410764
1865,322332.91056984675
1866,298615.24892116216
1867,222199.3322508418
1868,285572.7087484293
1869,206147.80192720355
1870,222816.76939517443
1871,231835.76627741274
1872,172776.97891400853
1873,249829.1325391657
1874,150973.61874375545
1875,191551.83417951578
1876,200206.23718035023
1877,209545.4748512421
1878,194322.6974647349
1879,128385.58191501076
1880,133489.46060231203
1881,259001.95524245047
1882,237902.62961542857
1883,185395.60004307775
1884,203316.3029953929
1885,204843.8925202387
1886,265679.5793917571
1887,217905.3845592086
1888,277567.8037675347
1889,169008.75564206485
1890,104846.9321570306
1891,112908.85572400362
1892,99831.23070628289
1893,125649.27914707134
1894,121000.1725835718
1895,126634.766349201
1896,123257.80779540855
1897,121730.64475464415
1898,113819.79880904427
1899,167018.4428344933
1900,159532.58815737293
1901,173499.09966484195
1902,160438.60214954306
1903,242009.79914037423
1904,134898.6889169193
1905,202790.28507713194
1906,138362.64639249517
1907,218319.4371271127
1908,111666.70172603971
1909,137051.76850727695
1910,122039.4349582807
1911,218982.27202284703
1912,323069.81167047174
1913,142534.94567337196
1914,50722.870902256815
1915,301320.75370342104
1916,68734.2313932539
1917,240072.4627462596
1918,142383.76433517816
1919,174662.72443361537
1920,152790.03625719235
1921,372021.95058835566
1922,300559.46867370274
1923,238131.94629684504
1924,226735.6572595081
1925,199759.70443413913
1926,365062.82257506583
1927,131196.68116980314
1928,153245.6868303014
1929,128070.53336817284
1930,129544.98807003013
1931,138486.5699545375
1932,131405.40296453235
1933,174400.13181790477
1934,183074.03356592692
1935,170481.6667185004
1936,186793.5216955814
1937,175462.29335492573
1938,163360.91617420418
1939,246242.51799345578
1940,196947.68918894368
1941,166480.79790286176
1942,163749.94841351002
1943,211369.269914323
1944,353521.6030253229
1945,378342.19734156824
1946,126584.64686831416
1947,127864.11608136325
1948,160050.27725767894
1949,232539.84860614166
1950,182842.10929610953
1951,241804.98395284128
1952,210015.4128564347
1953,169968.76732889886
1954,175206.23094846305
1955,134027.72051701962
1956,316373.7048389167
1957,145919.16817313468
1958,264768.58650725364
1959,143508.3620317545
1960,110361.03034330091
1961,123123.20482125746
1962,99543.87982845574
1963,109296.5685153232
1964,103111.22361794746
1965,149943.92506271965
1966,137411.81298315056
1967,307945.98342108243
1968,445830.9596390044
1969,363863.50636351266
1970,416322.7662013026
1971,508057.4017545119
1972,393123.6901419956
1973,275222.0473193286
1974,335958.3770067124
1975,437651.431978285
1976,284431.45098677254
1977,381141.98466939275
1978,349962.6706838441
1979,312554.35134337196
1980,204752.5116345977
1981,340561.92773178854
1982,224174.7942979783
1983,205276.087979942
1984,173530.66430989574
1985,222294.97505920677
1986,213122.93450653032
1987,183596.1685872181
1988,175267.33370989608
1989,188975.94300521768
1990,206227.92657960343
1991,233856.58094448
1992,213804.47631330916
1993,173163.6097606932
1994,224579.61597293997
1995,183044.09314867016
1996,265581.71265198005
1997,290303.05455771484
1998,321652.79816468403
1999,282846.9312299024
2000,324696.8013500285
2001,257789.52452002914
2002,233682.22907920438
2003,251376.008834129
2004,292191.51903378713
2005,214911.66074483213
2006,217184.43983959928
2007,246717.5013540411
2008,223754.8373211844
2009,193904.8997365165
2010,192386.24685505926
2011,128534.73412461209
2012,174710.78841850857
2013,175602.53087815887
2014,181403.7552238627
2015,195970.715598943
2016,192478.65023607438
2017,193217.0616296677
2018,109779.67042082021
2019,139735.77749490208
2020,98608.3867752054
2021,101724.33165556124
2022,198831.3691853779
2023,137548.84325274383
2024,288473.3294747747
2025,363484.2147429747
2026,172683.19924591956
2027,164847.74704928233
2028,155318.46385718198
2029,167706.6213523499
2030,261023.90179310497
2031,228126.8369833117
2032,238567.72016806726
2033,245001.68419011147
2034,173501.43270874632
2035,222394.06925209242
2036,198261.4318914801
2037,233274.528946238
2038,334486.048103456
2039,213581.33116765064
2040,309614.4196033295
2041,295125.4058292949
2042,208560.43492436555
2043,183030.5185531004
2044,169207.26861470364
2045,208572.18382916943
2046,169908.04761329186
2047,143831.9600057891
2048,141115.04097935406
2049,143052.63153702902
2050,164002.20183281973
2051,103334.31051555955
2052,119185.05649106792
2053,147033.41907938372
2054,103401.7671617246
2055,149947.00286645026
2056,144601.1095160231
2057,110882.07353662357
2058,207719.1317233119
2059,130861.7488521196
2060,180741.24644035564
2061,173001.3554481711
2062,129225.02945217707
2063,118868.77046391372
2064,138259.22590092855
2065,118740.95322850712
2066,154825.67590425338
2067,116883.21928825027
2068,151895.21735357834
2069,83386.72444967725
2070,114337.47136485254
2071,102436.50929692376
2072,137446.16883078514
2073,127521.6559128111
2074,153474.65270308568
2075,138207.12904537152
2076,119974.89173075644
2077,168479.48901687362
2078,129213.95818020821
2079,129334.0312977475
2080,122935.78895286724
2081,131868.37761123985
2082,121455.59727318831
2083,144058.07512194128
2084,113100.31267056306
2085,119148.15124406341
2086,103125.29490765804
2087,115826.67972498397
2088,96817.49279415878
2089,87900.54764167542
2090,131922.88594186315
2091,114770.57570873435
2092,123593.72053730885
2093,105843.2485431901
2094,109105.02372070093
2095,161031.15141690517
2096,89014.41177957343
2097,97577.57474621557
2098,146726.3200289876
2099,62539.72325998014
2100,74296.66404393519
2101,106277.23360717228
2102,117579.90189292589
2103,104098.81189587976
2104,115636.8257256855
2105,125647.64212471848
2106,67228.54491615514
2107,175029.06514127657
2108,117301.11375464953
2109,108549.58485341423
2110,119052.97641980891
2111,136394.1530267886
2112,131133.5321079536
2113,124296.84687354478
2114,125538.42237367283
2115,161129.93256403657
2116,116711.29850593943
2117,146433.00542626978
2118,124302.15456874427
2119,120336.97365118278
2120,111031.3328505749
2121,93901.53105241542
2122,121497.99201677447
2123,86585.36775417511
2124,152675.3345178
2125,121387.85765524197
2126,148410.3154307578
2127,255892.39796959024
2128,128587.13371692717
2129,85114.11410315106
2130,131610.18467444988
2131,142640.61265961122
2132,108954.42158670974
2133,122698.36611637902
2134,119517.89110009567
2135,104410.25748978871
2136,75048.99666412863
2137,103331.02181208316
2138,132110.1811695414
2139,148655.19044169033
2140,138148.22874210947
2141,156021.6461007879
2142,125965.87101551128
2143,151181.463183389
2144,130638.32608432233
2145,143310.375421779
2146,161555.4059528637
2147,148887.1161302475
2148,123224.90031222304
2149,146618.63103757083
2150,218284.78710461638
2151,123826.18935885796
2152,164520.22593658132
2153,180678.94139353558
2154,103365.84651838422
2155,133183.0164222117
2156,272873.071211706
2157,236768.72127681386
2158,234019.02226953208
2159,218332.5876841127
2160,181439.7211236219
2161,233022.72091236015
2162,412686.5543687469
2163,344825.69283897366
2164,240753.78730572914
2165,195404.8777151489
2166,157320.8164195853
2167,214818.60995661232
2168,197814.9853105451
2169,190234.11084073648
2170,199599.45071128427
2171,157146.0952340974
2172,127440.30395020173
2173,170776.06214134212
2174,225017.6458650288
2175,291608.3741489916
2176,290390.03155982774
2177,235156.52749610515
2178,211266.3449869631
2179,139625.32485631906
2180,213527.66493819753
2181,187208.61670980768
2182,221348.81098820083
2183,186740.97910257013
2184,116550.90630877009
2185,115652.25683604837
2186,147180.73864426688
2187,152781.7793937697
2188,150585.46569074513
2189,297444.0965041328
2190,82067.04336435338
2191,72280.15587219437
2192,81671.4709237282
2193,105758.74491250217
2194,101341.38239180557
2195,135369.7520347722
2196,101520.80285707742
2197,121863.96278726586
2198,155806.55944799155
2199,195907.27433697938
2200,149188.6890578473
2201,141786.18250001594
2202,214530.2672582989
2203,136155.9913441495
2204,176829.83468938287
2205,122227.44394531393
2206,145077.75630649604
2207,230295.0698661314
2208,270178.3727825462
2209,262247.86992972845
2210,120902.80224656001
2211,115932.4598813231
2212,129288.44548943038
2213,109012.23366991276
2214,138200.02500507134
2215,105276.4370230286
2216,150054.45337084646
2217,72131.93071679931
2218,69550.38308208663
2219,60657.34519127111
2220,65041.9082799201
2221,303292.15863399114
2222,276964.5435208705
2223,268955.0260636667
2224,209817.4131738536
2225,119036.8637387309
2226,187622.62303518184
2227,197613.07834973192
2228,258181.53251273168
2229,261677.25490468758
2230,153702.00738404793
2231,216256.76480315698
2232,180247.54948367947
2233,180738.916682448
2234,238182.0233542769
2235,218089.87249332917
2236,263604.4729813313
2237,320606.3938167262
2238,193785.0568473214
2239,105421.86680134806
2240,148302.28264093105
2241,168642.67607083928
2242,113883.58232886568
2243,121813.72187616279
2244,97635.33961521646
2245,93006.46596658684
2246,134933.1736438039
2247,108404.9473483816
2248,124368.13238041132
2249,121928.2247121366
2250,127857.93083297716
2251,104199.57395895089
2252,182332.23901367423
2253,158427.1584824457
2254,178651.8448177894
2255,187032.82479477517
2256,172625.95080900786
2257,215200.50785911226
2258,157932.60606587067
2259,178077.69772660203
2260,145843.95797627894
2261,193721.76376025664
2262,217556.09997655184
2263,385026.2132082275
2264,573728.3490792078
2265,165354.4127819914
2266,289521.6342613102
2267,389196.2955469157
2268,529170.1338202395
2269,144064.34202596982
2270,194130.02603728403
2271,214889.423989714
2272,175441.96326670286
2273,156853.74234391667
2274,180132.27402701348
2275,165616.0329106633
2276,192812.30901336632
2277,185908.70713348486
2278,145738.69409299982
2279,123989.9689356667
2280,111325.90909255462
2281,163308.60283636328
2282,175046.7690998474
2283,107614.92435408429
2284,111328.04818224252
2285,139712.23447259748
2286,123821.32272236938
2287,354570.2727897765
2288,286865.7145448071
2289,385554.2644025919
2290,479387.62894554227
2291,340741.4857254062
2292,440360.83313205105
2293,504436.2915330414
2294,403787.81923028996
2295,535974.921507891
2296,302202.8287745245
2297,335347.19985342957
2298,330278.28241131164
2299,379634.77291769837
2300,346407.52705698484
2301,318011.7407052505
2302,264348.2533999539
2303,249966.37528713877
2304,264377.3497171185
2305,205239.52217575916
2306,198729.42268694413
2307,206764.20545226985
2308,233964.4122119036
2309,269779.91104390763
2310,214066.79406642343
2311,213642.00139278796
2312,177513.6522819823
2313,173119.8337413234
2314,177506.45668711563
2315,182589.59760496227
2316,192797.90564722221
2317,188227.114911415
2318,183796.91769105324
2319,188592.391229622
2320,188101.28111475563
2321,232098.78180349455
2322,190467.12968703857
2323,183123.56265492638
2324,175698.28739735426
2325,212630.08362297298
2326,175344.75778609497
2327,201140.8898787575
2328,216818.72547238867
2329,190574.08236088743
2330,184821.49180525503
2331,360937.7218539337
2332,389393.51807703427
2333,329225.3492932031
2334,250851.33228986966
2335,272898.6207361439
2336,314149.27406478295
2337,197872.9763036364
2338,264023.14975896745
2339,206081.96652666287
2340,397754.5992293426
2341,214707.26295680032
2342,232468.21304561218
2343,230707.33288053775
2344,209066.39581584177
2345,232337.44346466396
2346,211316.76408535254
2347,201886.42834920494
2348,245295.6468424023
2349,185206.0433815885
2350,302418.709639779
2351,254380.12190647743
2352,246491.3120805398
2353,248986.89021590227
2354,144966.95482032443
2355,145296.5887452265
2356,142685.25202402144
2357,189278.25391130938
2358,192651.40161598517
2359,132446.57692623438
2360,119347.9716493432
2361,151017.28230041545
2362,279167.8457197113
2363,124379.87510473985
2364,153899.215121888
2365,214305.8506130579
2366,194543.9094542593
2367,216806.97593968117
2368,211462.91497885663
2369,211174.9085365052
2370,167737.1646817136
2371,161799.26544396978
2372,196329.7740156907
2373,290973.34151365847
2374,327166.4248392083
2375,232773.3773990453
2376,319867.7396432361
2377,369089.09402244986
2378,159443.33324797504
2379,208210.5498015934
2380,155258.81944148632
2381,180300.1492719282
2382,208645.16114958475
2383,199540.30364473906
2384,243343.92342215957
2385,158966.21463412856
2386,132897.9933274504
2387,135520.09674949868
2388,97250.76363492105
2389,115588.32365316639
2390,152363.5029038088
2391,147178.94829847387
2392,118572.19501327905
2393,177675.48258314957
2394,133476.19845775436
2395,210139.27754538687
2396,134683.67885081188
2397,223176.09218338676
2398,132460.97627414585
2399,72615.61627932146
2400,75360.32370588242
2401,133216.4280281452
2402,133828.79512796266
2403,148689.864817266
2404,147151.8208564846
2405,158535.21189342468
2406,145401.2513942566
2407,124964.9064344797
2408,140930.03315777058
2409,113053.05755795338
2410,173637.0163004068
2411,114194.04446870752
2412,152412.96760237898
2413,126351.93396189727
2414,147843.7091149518
2415,135414.35255694005
2416,121856.85971929085
2417,130110.41146671756
2418,132604.64787946205
2419,130511.91654382269
2420,124512.49646860367
2421,169583.92276091324
2422,101421.49299715407
2423,106104.69369198944
2424,162267.6870756992
2425,196985.62632391995
2426,132865.30955049957
2427,118413.85076607014
2428,173032.34821065326
2429,111379.2440490605
2430,133150.30997174926
2431,111119.16399592967
2432,145898.46830258908
2433,146159.61174083798
2434,133704.29347203518
2435,152175.39369730576
2436,115103.2724197164
2437,108368.40415053495
2438,123932.65836217446
2439,99805.579175545
2440,121421.25676285003
2441,94829.83337570041
2442,99300.8286788014
2443,127540.20799283436
2444,131301.59682909845
2445,94540.86338979511
2446,128501.86161176361
2447,164853.29693823526
2448,123924.20759989617
2449,112994.33806112883
2450,142931.7629181846
2451,107024.11079439345
2452,190494.86145000573
2453,96479.41811607039
2454,125596.18652314652
2455,120678.57833909967
2456,142620.39567723137
2457,149143.6430233962
2458,133354.16085376104
2459,111700.58471630992
2460,141613.19661960745
2461,128236.93886749643
2462,132511.73883684215
2463,126518.42142807049
2464,168891.23338159747
2465,136533.00758126943
2466,118945.3551643261
2467,117774.11103547596
2468,90061.95471048212
2469,86229.02837762535
2470,202168.55852710642
2471,214766.88827625941
2472,160556.03864139548
2473,120794.50216199154
2474,76663.17702814851
2475,211668.17031372705
2476,114705.51491643283
2477,129088.8298207784
2478,155049.12475608918
2479,101938.55262993216
2480,146587.7635811843
2481,120668.27809049419
2482,118757.26808291259
2483,111419.8195397139
2484,123609.44757170031
2485,124616.91267105807
2486,140361.9599777915
2487,177527.55752982033
2488,166783.68791989682
2489,156160.8712512153
2490,138003.78321482684
2491,87350.60183471772
2492,202340.18785043003
2493,141932.3456044131
2494,143151.52265737433
2495,85947.23502109296
2496,251698.97375761825
2497,154364.35326045848
2498,116019.42457609644
2499,84118.05190734607
2500,115041.98065200505
2501,136343.56338541844
2502,139951.80535366258
2503,100508.12600481084
2504,241298.6057429632
2505,237374.95037488724
2506,252623.8305874798
2507,297565.87780768954
2508,249133.5974835472
2509,208819.41273361325
2510,211696.2413631682
2511,174062.34120763058
2512,201030.5524553153
2513,221003.78676717906
2514,359045.7048350737
2515,153065.48676258532
2516,174114.57856558467
2517,146822.58437611623
2518,148825.15290075628
2519,224337.86788118037
2520,214061.26969689244
2521,186621.76524878474
2522,225000.20119621718
2523,115570.00347540033
2524,134448.07944795562
2525,148634.15559896658
2526,146333.8972560542
2527,119262.17954595778
2528,141814.94891998
2529,135614.49659401775
2530,131243.8908105247
2531,251470.18152832674
2532,224965.67789771812
2533,197763.253714956
2534,218400.46250025698
2535,299542.8422324652
2536,230389.07771255574
2537,228040.2982023658
2538,186207.99306253222
2539,184995.48040508098
2540,180506.8733663685
2541,180071.55336992195
2542,161305.76642678544
2543,115993.20896500896
2544,116570.27558909534
2545,127800.38470584544
2546,124009.93983519597
2547,136814.5037664447
2548,152093.62591680838
2549,153606.13996570403
2550,1157908.8945295156
2551,137094.3170082378
2552,132113.45970066474
2553,73576.94941933751
2554,85959.13934898913
2555,116088.8895093733
2556,101515.39535270643
2557,104333.50615595016
2558,140029.37354197315
2559,146950.62717375075
2560,157370.19822921968
2561,151606.27182335424
2562,146712.5445611129
2563,148159.43417113813
2564,213404.63446773132
2565,146577.71865813952
2566,176608.55947367116
2567,151620.4245266051
2568,208195.04092313096
2569,240769.99507477073
2570,115917.20668897907
2571,196625.34550274155
2572,138542.57364125867
2573,224019.14275725518
2574,240375.39334515322
2575,136440.89021589697
2576,112379.21164988773
2577,197199.22076453237
2578,89837.76413237241
2579,70605.99256439383
2580,73095.81416244994
2581,90643.46104110948
2582,92136.21451097565
2583,290171.6063753826
2584,170720.82973966518
2585,182798.2130689236
2586,220037.16812294634
2587,198174.4964980743
2588,140778.33719183848
2589,151151.01737509723
2590,204196.24852993194
2591,232118.16879201672
2592,216593.15134503262
2593,234105.50858867404
2594,184777.52961603124
2595,195522.82979325147
2596,294566.9211317208
2597,184748.27008154735
2598,276642.28392277315
2599,391944.3645919972
2600,183050.1463501814
2601,126539.84203361464
2602,81005.8874179383
2603,88976.16645606725
2604,88507.54938840632
2605,80740.39142058312
2606,144637.74975982585
2607,207966.63460896816
2608,190067.99052474796
2609,173130.2994637515
2610,108560.87279438095
2611,151317.9952686891
2612,158089.59075262627
2613,128225.60270947102
2614,119470.41508490965
2615,152484.15242360125
2616,150567.68622562577
2617,191216.4022494513
2618,187379.99777986997
2619,195241.34068003515
2620,187599.26328750327
2621,170585.1294528545
2622,176532.9397499847
2623,242010.8807096695
2624,312817.3786266573
2625,325449.5491879445
2626,173240.92467471486
2627,167500.70598962877
2628,475260.56193567044
2629,543132.2202411237
2630,377628.7374607415
2631,524589.056145632
2632,435293.8572474883
2633,303655.9256040659
2634,429284.3556307449
2635,143153.68835404282
2636,167291.96255473222
2637,166473.5290483093
2638,270362.8822435068
2639,182055.56861891985
2640,147907.10430409454
2641,106099.05657163172
2642,179704.13607504577
2643,107390.53442730881
2644,119494.7269515704
2645,110727.7425997148
2646,96781.09155370426
2647,105463.97611924607
2648,149508.89153262458
2649,153935.43230328942
2650,133923.69918720843
2651,140791.66222075283
2652,425666.60656758276
2653,261825.98891287544
2654,270504.30678502325
2655,412961.3194876054
2656,333758.6506651423
2657,362283.56982707966
2658,320359.02289439144
2659,302535.21472591715
2660,375639.7526616334
2661,352155.87825172953
2662,358451.19263970875
2663,303810.36319599696
2664,263001.9785203426
2665,327924.5121469686
2666,275445.03214062063
2667,179638.18010639053
2668,185797.1445748742
2669,184948.9703213761
2670,277228.64048438804
2671,189664.80737105547
2672,197211.30239616564
2673,203730.34116166554
2674,200615.3280995173
2675,170908.30213736245
2676,191573.39042339535
2677,202818.9733366563
2678,231182.62048944086
2679,272324.2056150365
2680,279119.1538287141
2681,406353.0077849658
2682,324254.02597695123
2683,562906.5360831228
2684,305185.51720135385
2685,340540.24983059114
2686,256078.1677369965
2687,311363.2473707
2688,214335.9442253872
2689,204458.61118681796
2690,441932.5264500265
2691,194331.58391184965
2692,140575.02532060948
2693,204483.87756231223
2694,132078.75588443942
2695,195953.09988774377
2696,185262.9768747339
2697,187309.2068941695
2698,173115.31757456687
2699,167437.1962519523
2700,147528.88570123474
2701,142625.94020413375
2702,108287.89886394634
2703,122786.8621782706
2704,135390.29374557297
2705,110622.49933799628
2706,103604.00976580357
2707,113101.03717543001
2708,131729.0087434285
2709,101771.66697588778
2710,127022.93452286565
2711,432628.9739204212
2712,404688.00635024183
2713,173185.92429274076
2714,154546.64595587627
2715,172160.18829308025
2716,151790.43181384253
2717,198892.65011578606
2718,222273.92563198516
2719,160819.5048899002
2720,178651.93711240662
2721,132610.95231918705
2722,164800.9353746112
2723,139736.6774895456
2724,123338.27665923687
2725,125965.29181622902
2726,158190.6816467816
2727,184765.03333125115
2728,177729.51479559523
2729,147970.56632375641
2730,145786.12670560193
2731,134354.5432351128
2732,127724.87246015144
2733,153037.72839545453
2734,120856.06312005952
